,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,default.payment.next.month,FLAG_UTIL_RAT1,UTIL_RAT1,UTIL_RAT_AVG,UTIL_RAT_RANGE,UTIL_RAT_MAX,PAY_AMT456,FLAG_PAY_RAT1,PAY_RAT1,PAY_RAT_AVG,PAY_RAT_RANGE,PAY_RAT_MAX
14160,120000.0,0,0,0,0,0,0,980.0,4000.0,1000.0,0.0,19100.0,0.0,4000.0,1000.0,0.0,1,0,0.008166666666666666,0.034833333333333334,0.15916666666666668,0.15916666666666668,19100.0,1,1.0,0.3749895859368491,1.0,1.0
14161,50000.0,0,3,2,0,0,0,10695.0,10386.0,9993.0,9993.0,15300.0,0.0,0.0,0.0,200.0,1,0,0.2139,0.18789,0.306,0.306,5307.0,0,0.0,0.09183843639517043,0.5310186111667,0.5310186111667
14162,230000.0,1,2,0,0,2,0,20887.0,18705.0,17295.0,18335.0,9320.0,1858.0,0.0,1200.0,3000.0,0,0,0.09081304347826087,0.06260869565217392,0.08273478260869566,0.09081304347826087,1891.0,0,0.0,0.1909053835431044,0.8805809575040344,0.8805809575040344
14163,20000.0,0,0,0,0,0,0,9525.0,16977.0,18546.0,18846.0,18066.0,17463.0,8000.0,2000.0,900.0,0,0,0.47625,0.828525,0.46605,0.9423,1000.0,0,0.839806844425782,0.17691354165805875,0.839806844425782,0.839806844425782
14164,210000.0,0,0,0,0,0,0,140839.0,119171.0,119680.0,118070.0,111841.0,111716.0,4500.0,6000.0,5102.0,0,0,0.6706619047619048,0.5724738095238094,0.13868095238095246,0.6706619047619048,14000.0,0,0.03195115024140869,0.04129777015096502,0.018396246798164366,0.050347397039573055
14165,210000.0,0,0,0,0,0,0,204824.0,209873.0,214775.0,111893.0,107697.0,105578.0,10000.0,10000.0,5000.0,0,0,0.975352380952381,0.7538611111111111,0.49724761904761905,1.0,12000.0,0,0.04882216526302942,0.03842086747124252,0.025542096726507646,0.04882216526302942
14166,10000.0,0,0,0,0,0,0,8188.0,6780.0,390.0,390.0,0.0,780.0,1000.0,390.0,390.0,0,0,0.8188,0.27546666666666664,0.8188,0.8188,780.0,0,0.12211503236048357,0.36284518810989025,1.0,1.0
14167,100000.0,0,0,0,0,0,0,1215.0,1042.0,1042.0,1004.0,1612.0,622.0,1042.0,1042.0,1004.0,1,0,0.01215,0.010895,0.009899999999999999,0.01612,2894.0,0,0.8569078947368421,0.8670947850757224,0.6143831370117793,1.0
14168,30000.0,0,0,0,0,0,0,27044.0,28384.0,29037.0,29667.0,29669.0,29995.0,2000.0,1427.0,1291.0,0,0,0.9014666666666666,0.9655333333333332,0.09836666666666671,0.9998333333333334,2807.0,0,0.07395082270290257,0.043848570978625816,0.055648382377525854,0.07395082270290257
14169,300000.0,0,2,2,0,0,0,7111.0,7111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.023703333333333333,0.00790111111111111,0.023703333333333333,0.023703333333333333,0.0,0,0.0,0.0,0.0,0.0
14170,140000.0,0,0,0,0,0,0,60764.0,62782.0,63636.0,65570.0,67354.0,69073.0,3000.0,2500.0,3000.0,0,0,0.43402857142857143,0.4633083333333334,0.059350000000000014,0.49337857142857144,9000.0,0,0.049370525796099726,0.045009391023474794,0.00955082938146519,0.049370525796099726
14171,50000.0,0,0,0,0,0,0,4943.0,49411.0,48859.0,10076.0,8442.0,8610.0,45200.0,1285.0,332.0,1,0,0.09886,0.43446999999999997,0.8893599999999999,0.98822,787.0,1,1.0,0.18662290653991057,0.9932050757265657,1.0
14172,200000.0,0,0,0,0,0,0,1296.0,2035.0,120921.0,126429.0,85500.0,81305.0,2564.0,124500.0,8000.0,0,0,0.00648,0.34790499999999996,0.6256649999999999,0.632145,10500.0,1,1.0,0.3629203962524917,0.9723166969864747,1.0
14173,260000.0,0,0,0,0,0,0,1025.0,799.0,0.0,0.0,358.0,492.0,803.0,0.0,0.0,0,0,0.003942307692307692,0.0017141025641025643,0.003942307692307692,0.003942307692307692,853.0,0,0.7826510721247564,0.4637751786874594,1.0,1.0
14174,250000.0,2,2,2,0,0,2,29086.0,33288.0,32459.0,34600.0,36539.0,38287.0,5000.0,0.0,3000.0,1,0,0.116344,0.1361726666666667,0.036804,0.153148,5000.0,0,0.1718980988070272,0.06749832658214161,0.1718980988070272,0.1718980988070272
14175,500000.0,0,0,0,0,0,0,144430.0,50001.0,62622.0,166818.0,78909.0,40268.0,50133.0,62646.0,166853.0,0,0,0.28886,0.18101599999999998,0.2531,0.333636,186206.0,0,0.3471069230289896,0.7221601909656084,0.6528930769710104,1.0
14176,60000.0,2,0,0,0,0,0,32202.0,29503.0,29538.0,29971.0,29798.0,28679.0,1802.0,1737.0,1170.0,1,0,0.5367,0.49914166666666676,0.05871666666666664,0.5367,3519.0,0,0.0559575194857622,0.04562345188276639,0.020519119266526893,0.05887337310195228
14177,360000.0,0,0,0,0,0,0,442.0,442.0,442.0,442.0,434.0,442.0,444.0,444.0,444.0,0,0,0.0012277777777777777,0.0012240740740740738,2.2222222222222088e-05,0.0012277777777777777,1774.0,1,1.0,0.9973664409330324,0.015801354401805856,1.0
14178,90000.0,1,1,0,0,0,0,28636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3181777777777778,0.05302962962962963,0.3181777777777778,0.3181777777777778,0.0,0,0.0,0.0,0.0,0.0
14179,150000.0,0,0,0,0,0,0,151686.0,147474.0,7474.0,8173.0,87500.0,89731.0,3000.0,120000.0,823.0,1,1,1.0,0.5448355555555555,0.9501733333333333,1.0,88184.0,0,0.019777568282054493,0.3393044748489899,0.9802224317179455,1.0
14180,130000.0,1,0,0,0,0,0,0.0,0.0,6244.0,11108.0,11428.0,12233.0,0.0,6244.0,5000.0,0,0,0.0,0.052580769230769236,0.0941,0.0941,2500.0,0,0.0,0.33581419960892817,1.0,1.0
14181,120000.0,0,0,0,0,0,0,125022.0,127457.0,121408.0,119070.0,121696.0,119138.0,4509.0,9496.0,4252.0,1,1,1.0,0.9975111111111111,0.007750000000000035,1.0,13375.0,0,0.036065363973028966,0.04285277878787214,0.03948085819935831,0.0745029735285349
14182,160000.0,0,0,0,0,0,0,128809.0,127595.0,115094.0,111678.0,105336.0,104306.0,5000.0,4000.0,5000.0,0,0,0.80505625,0.7216854166666667,0.15314375000000002,0.80505625,11803.0,0,0.038816862044872294,0.03731589666356155,0.012093428583301376,0.04344237369129849
14183,500000.0,0,0,0,0,0,0,89574.0,91782.0,90989.0,83633.0,84491.0,85522.0,5053.0,6052.0,5038.0,0,0,0.179148,0.17533033333333334,0.016298000000000007,0.183564,19069.0,0,0.05641082891431761,0.0672812161615527,0.04786827346514868,0.09489655825403588
14184,130000.0,0,0,0,0,0,0,500.0,0.0,35660.0,0.0,0.0,0.0,0.0,35660.0,0.0,0,0,0.0038461538461538464,0.046358974358974354,0.2743076923076923,0.2743076923076923,5350.0,0,0.0,0.3333333333333333,1.0,1.0
14185,360000.0,1,0,0,0,0,0,0.0,0.0,70010.0,71610.0,73610.0,317.0,0.0,70010.0,2000.0,0,0,0.0,0.09979027777777778,0.20447222222222222,0.20447222222222222,14209.0,0,0.0,0.3434670052086511,1.0,1.0
14186,120000.0,0,0,0,0,0,2,115771.0,118818.0,119395.0,108802.0,99988.0,84253.0,5829.0,5900.0,4100.0,1,0,0.9647583333333334,0.8986486111111112,0.29284999999999994,0.9949583333333333,24500.0,0,0.05034896175240991,0.06768629454375374,0.20651838488380372,0.20651838488380372
14187,240000.0,1,0,0,0,0,0,0.0,40529.0,3211.0,9795.0,11756.0,12522.0,40529.0,3211.0,9795.0,0,0,0.0,0.054036805555555546,0.16887083333333333,0.16887083333333333,30477.0,1,1.0,0.7623724080564531,0.9207747347643721,1.0
14188,50000.0,0,0,0,0,0,0,41970.0,31319.0,18172.0,18687.0,19234.0,19552.0,1291.0,1303.0,818.0,0,0,0.8394,0.49644666666666665,0.47596000000000005,0.8394,2346.0,0,0.03075933382573682,0.04006470171220443,0.024921310642167512,0.05351027397260274
14189,30000.0,0,0,0,0,0,0,14935.0,9000.0,13358.0,19332.0,18149.0,11743.0,4500.0,13358.0,18154.0,0,0,0.49783333333333335,0.4806500000000001,0.3444,0.6444,1712.0,0,0.30128548473486877,0.400985002703416,0.9733333333333334,1.0
14190,50000.0,0,0,0,0,0,2,19456.0,20486.0,21241.0,21788.0,23281.0,22756.0,1645.0,1400.0,900.0,0,0,0.38912,0.4300266666666666,0.07649999999999996,0.46562,3000.0,0,0.08454540782237754,0.05516371263646541,0.09178943503602735,0.09178943503602735
14191,80000.0,2,0,0,0,0,0,389.0,754.0,1965.0,390.0,985.0,370.0,755.0,1800.0,0.0,1,0,0.0048625,0.010110416666666665,0.0199375,0.0245625,1384.0,1,1.0,0.6666666666666666,1.0,1.0
14192,230000.0,0,0,0,0,0,0,7701.0,7744.0,6997.0,1386.0,5578.0,1386.0,2028.0,6997.0,1386.0,0,0,0.03348260869565217,0.02231304347826087,0.027643478260869565,0.033669565217391305,10459.0,0,0.26330823162814854,0.6022030000154163,0.8019434124035438,1.0
14193,50000.0,0,0,0,0,0,0,46631.0,46929.0,47393.0,22944.0,24071.0,24397.0,2100.0,1500.0,824.0,0,0,0.93262,0.7078833333333333,0.48898,0.94786,5173.0,0,0.04503345342254246,0.05179796074129597,0.09721339031540378,0.11459955734076564
14194,340000.0,0,0,0,0,0,0,374245.0,357516.0,334316.0,307974.0,318240.0,289763.0,15917.0,10126.0,1000.0,1,1,1.0,0.9462220588235294,0.14775588235294113,1.0,300521.0,0,0.042530848693105604,0.1704438366026354,0.8737029047103453,0.8766940777586797
14195,170000.0,0,0,0,0,0,0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,1,0,0.004352941176470588,0.004352941176470588,0.0,0.004352941176470588,2220.0,0,0.9986504723346828,0.9986504723346828,0.0,0.9986504723346828
14196,450000.0,0,0,0,0,0,0,14237.0,17907.0,14127.0,15988.0,19747.0,13986.0,5016.0,1139.0,2000.0,0,0,0.03163777777777778,0.03555259259259259,0.012802222222222225,0.043882222222222225,4938.0,0,0.3522966708807417,0.1423991250817421,0.3522966708807417,0.3522966708807417
14197,350000.0,0,0,0,0,0,0,655.0,23524.0,0.0,6531.0,4440.0,750.0,23537.0,5.0,10971.0,0,0,0.0018714285714285714,0.017095238095238094,0.06721142857142857,0.06721142857142857,750.0,1,1.0,0.36151557042255034,1.0,1.0
14198,50000.0,0,0,0,0,0,0,19061.0,49738.0,49986.0,8771.0,8628.0,7464.0,52498.0,1906.0,278.0,0,0,0.38122,0.4788266666666667,0.8504400000000001,0.99972,1000.0,1,1.0,0.19378646686397807,0.9944385540240462,1.0
14199,210000.0,0,0,0,0,0,0,461.0,6472.0,83589.0,73689.0,64854.0,66124.0,13966.0,80000.0,2326.0,0,0,0.002195238095238095,0.23427698412698414,0.39584761904761906,0.39804285714285714,5933.0,1,1.0,0.35251785997351814,1.0,1.0
14200,290000.0,1,2,2,0,0,0,18099.0,18912.0,18249.0,20305.0,26615.0,27063.0,1400.0,0.0,2305.0,0,0,0.06241034482758621,0.07427758620689655,0.030910344827586207,0.09332068965517241,10869.0,0,0.07734806629834254,0.11462956289273768,0.3257657835122624,0.3257657835122624
14201,180000.0,0,0,2,0,0,0,174847.0,181556.0,94532.0,22800.0,96940.0,99550.0,12151.0,0.0,2000.0,1,0,0.9713722222222222,0.6191379629629629,0.8733333333333333,1.0,81123.0,0,0.06949464677891655,0.19186661699790608,1.0,1.0
14202,230000.0,0,0,0,0,0,0,18482.0,22938.0,3569.0,2845.0,1935.0,6781.0,5000.0,1000.0,0.0,0,0,0.08035652173913044,0.040978260869565214,0.09131739130434782,0.09973043478260869,8000.0,0,0.27051885516420493,0.36071709221992365,1.0,1.0
14203,140000.0,0,0,0,0,0,0,125273.0,125756.0,111799.0,107375.0,104299.0,106280.0,6000.0,6000.0,3910.0,1,0,0.8948071428571429,0.810454761904762,0.15326428571428574,0.8982571428571429,11648.0,0,0.04789501412902917,0.04008160269056419,0.012921847760513964,0.04789501412902917
14204,30000.0,0,0,2,0,0,0,2880.0,3285.0,2280.0,248.0,248.0,0.0,3285.0,0.0,248.0,1,0,0.096,0.04967222222222222,0.1095,0.1095,0.0,1,1.0,0.18478737395879,1.0,1.0
14205,140000.0,0,0,0,0,0,0,136170.0,139270.0,137548.0,96340.0,94201.0,97068.0,6799.0,5100.0,3300.0,0,0,0.9726428571428571,0.8340440476190477,0.3219214285714286,0.9947857142857143,14359.0,0,0.04992986759295298,0.043511706959699664,0.05521068976242905,0.07920214008195155
14206,50000.0,0,0,0,2,0,0,15220.0,16961.0,19930.0,19328.0,37113.0,19165.0,2000.0,3258.0,0.0,0,0,0.3044,0.4257233333333333,0.43786,0.74226,2794.0,0,0.131397411470994,0.07173333015201307,0.1920764060841882,0.1920764060841882
14207,80000.0,0,0,0,0,0,0,1941.0,2132.0,1667.0,2146.0,1073.0,2761.0,2132.0,1667.0,2146.0,0,0,0.0242625,0.024416666666666666,0.0211,0.0345125,3834.0,1,1.0,0.6950024946195091,1.0,1.0
14208,120000.0,0,0,0,0,0,0,35220.0,38036.0,38746.0,40107.0,41464.0,42680.0,3700.0,1640.0,2000.0,0,0,0.2935,0.32812916666666664,0.0621666666666667,0.3556666666666667,5800.0,0,0.10505096391357428,0.05667598709187865,0.06287763151742612,0.10505096391357428
14209,400000.0,0,0,0,0,0,0,8948.0,10306.0,22263.0,20511.0,27808.0,8342.0,10306.0,22263.0,20568.0,0,0,0.02237,0.04090749999999999,0.048665,0.06952,50337.0,1,1.0,0.8706330067756268,0.7000251717070014,1.0
14210,70000.0,0,0,0,0,0,0,93025.0,95655.0,66404.0,31688.0,17317.0,6270.0,3664.0,2127.0,618.0,0,1,1.0,0.623045238095238,0.9104285714285715,1.0,863.0,0,0.039386838088276394,0.016906009483627204,0.039386838088276394,0.039386838088276394
14211,190000.0,0,0,0,0,2,0,70396.0,65185.0,53691.0,56997.0,55956.0,58020.0,5000.0,2000.0,4200.0,1,0,0.3705052631578947,0.31600438596491226,0.08792105263157896,0.3705052631578947,12000.0,0,0.07102575393837805,0.06477666316288772,0.1551162510125644,0.1551162510125644
14212,60000.0,0,0,0,0,0,0,57030.0,48742.0,35628.0,31738.0,28217.0,29817.0,5000.0,2000.0,1022.0,0,0,0.9505,0.6421444444444444,0.4802166666666667,0.9505,7009.0,0,0.0876716171906507,0.06665114055320774,0.1485073647670197,0.177191863349635
14213,20000.0,0,0,0,0,0,0,1118.0,12776.0,11417.0,16449.0,6989.0,2021.0,12783.0,1000.0,6782.0,0,0,0.0559,0.4230833333333333,0.7665500000000001,0.82245,2691.0,1,1.0,0.33368281132283156,1.0,1.0
14214,30000.0,0,0,0,0,0,0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.022166666666666668,0.0036944444444444446,0.022166666666666668,0.022166666666666668,0.0,0,0.0,0.0,0.0,0.0
14215,450000.0,0,0,0,0,0,0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0012444444444444445,0.00020740740740740743,0.0012444444444444445,0.0012444444444444445,2274.0,0,0.0,0.16666666666666666,1.0,1.0
14216,70000.0,0,0,0,2,2,2,64839.0,65184.0,69361.0,69836.0,71179.0,69484.0,2400.0,5700.0,2600.0,1,0,0.9262714285714285,0.973104761904762,0.07372857142857148,1.0,5800.0,0,0.03701418877236274,0.040865959862141234,0.08744343023701771,0.08744343023701771
14217,160000.0,0,0,0,0,0,0,61934.0,65918.0,67214.0,71604.0,75500.0,83933.0,5000.0,3000.0,6000.0,0,0,0.3870875,0.4438572916666666,0.13749375000000003,0.52458125,21000.0,0,0.08072979736820861,0.0818863680734656,0.08693817771384152,0.13244857684004185
14218,140000.0,0,0,0,0,0,0,2290.0,2290.0,2292.0,3365.0,1567.0,1707.0,2290.0,2292.0,3365.0,0,0,0.01635714285714286,0.01608452380952381,0.012842857142857142,0.024035714285714285,4981.0,0,0.9995635093845482,0.9107526265890806,0.5344622697563874,1.0
14219,130000.0,0,0,0,0,0,0,7852.0,8871.0,9883.0,10079.0,10289.0,10495.0,1152.0,1164.0,360.0,1,0,0.0604,0.07367820512820512,0.02033076923076923,0.08073076923076923,1288.0,0,0.14669553037055902,0.07320176217767362,0.11027302935882288,0.14669553037055902
14220,70000.0,2,2,2,2,2,2,44689.0,45669.0,46621.0,45573.0,48678.0,47744.0,2000.0,2000.0,0.0,1,0,0.6384142857142857,0.6642238095238094,0.056985714285714306,0.6954,6000.0,0,0.04475274110539271,0.036367285040458074,0.08776934216878045,0.08776934216878045
14221,10000.0,0,0,0,0,0,0,7165.0,8647.0,9247.0,9431.0,8843.0,9075.0,2000.0,1141.0,325.0,0,0,0.7165,0.8734666666666665,0.22660000000000002,0.9431,1720.0,0,0.27909572983533354,0.10590585030699706,0.24400243042905703,0.27909572983533354
14222,30000.0,0,0,2,0,0,2,29230.0,30786.0,27167.0,27440.0,30117.0,29523.0,3500.0,0.0,3000.0,0,0,0.9743333333333334,0.963111111111111,0.09443333333333337,1.0,6781.0,0,0.1197358968218672,0.0792106506720252,0.21865092380015305,0.21865092380015305
14223,20000.0,0,0,0,0,0,0,15610.0,18250.0,0.0,0.0,0.0,1000.0,3000.0,0.0,0.0,0,0,0.7805,0.29050000000000004,0.9125,0.9125,9024.0,0,0.1921721862789059,0.3653620310464843,1.0,1.0
14224,360000.0,0,0,0,0,0,0,10311.0,2758.0,1397.0,298.0,7950.0,60097.0,2758.0,1397.0,298.0,0,0,0.028641666666666666,0.03833842592592593,0.16610833333333333,0.16693611111111112,69247.0,0,0.26745539177657096,0.5011545526243901,0.9800326133981164,1.0
14225,50000.0,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,1,0,0.021,0.021,0.0,0.021,0.0,0,0.0,0.0,0.0,0.0
14226,20000.0,1,2,0,0,0,2,16981.0,16424.0,17242.0,18448.0,19495.0,20026.0,0.0,1400.0,1500.0,1,0,0.84905,0.9049166666666667,0.17879999999999996,1.0,2500.0,0,0.0,0.050804256041930534,0.08699182276865974,0.08699182276865974
14227,110000.0,0,0,0,0,0,0,10839.0,2995.0,2419.0,4219.0,9704.0,6952.0,2995.0,2419.0,4219.0,0,0,0.09853636363636363,0.056254545454545446,0.07654545454545454,0.09853636363636363,21694.0,0,0.27629151291512916,0.7541020831288456,0.7237084870848709,1.0
14228,150000.0,0,0,0,0,0,0,0.0,371.0,0.0,0.0,222.0,0.0,374.0,0.0,0.0,0,0,0.0,0.0006588888888888889,0.0024733333333333335,0.0024733333333333335,623.0,1,1.0,0.5,1.0,1.0
14229,140000.0,0,0,0,0,0,0,21593.0,17636.0,17800.0,14869.0,12895.0,12833.0,2000.0,2000.0,2000.0,0,0,0.15423571428571428,0.11622142857142857,0.06257142857142857,0.15423571428571428,2600.0,0,0.09261831990367694,0.08498554445797184,0.0666471520370164,0.11339797017633384
14230,70000.0,0,0,0,0,0,0,70798.0,69923.0,66375.0,63639.0,64973.0,66391.0,2500.0,2350.0,2300.0,1,1,1.0,0.9554785714285714,0.0908714285714286,1.0,7160.0,0,0.03531123320950861,0.03562891359595819,0.0048690120660216385,0.03847692923323175
14231,80000.0,1,2,0,0,0,0,87377.0,84962.0,68301.0,32106.0,32776.0,31832.0,62.0,2145.0,1300.0,0,1,1.0,0.6771145833333333,0.6021000000000001,1.0,4025.0,0,0.0007095607590011215,0.02828696169897828,0.04505423702603106,0.04576379778503219
14232,80000.0,0,0,0,0,0,0,14939.0,14457.0,2312.0,1156.0,1156.0,1469.0,1000.0,2000.0,0.0,0,0,0.1867375,0.07393541666666667,0.1722875,0.1867375,2625.0,0,0.06693440428380187,0.3674003032519974,1.0,1.0
14233,50000.0,1,2,0,0,0,0,51116.0,49042.0,54439.0,9753.0,9952.0,9352.0,0.0,2327.0,1072.0,0,1,1.0,0.5936633333333334,0.81296,1.0,9497.0,0,0.0,0.17060880954004334,0.9042499748819451,0.9042499748819451
14234,100000.0,0,0,0,0,0,0,14712.0,19142.0,37882.0,40882.0,45683.0,5765.0,5000.0,20000.0,3000.0,0,0,0.14712,0.2734433333333333,0.39918000000000003,0.45683,9000.0,0,0.3398355196085095,0.32199447474993464,0.9562209964101217,1.0
14235,130000.0,0,0,0,0,0,0,1923.0,1995.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0.014792307692307693,0.005023076923076923,0.015346153846153846,0.015346153846153846,0.0,0,0.5197505197505198,0.08662508662508663,0.5197505197505198,0.5197505197505198
14236,400000.0,0,0,0,0,0,0,71991.0,80225.0,41429.0,25858.0,10219.0,15967.0,10242.0,10268.0,3000.0,0,0,0.1799775,0.10237041666666669,0.175015,0.2005625,12077.0,0,0.14226580731192354,0.20282881672108058,0.5215221676342762,0.5939334637964775
14237,500000.0,0,0,0,0,0,0,326.0,628.0,6290.0,11604.0,24679.0,8642.0,628.0,6290.0,6000.0,1,0,0.000652,0.017389666666666664,0.048706,0.049358,22968.0,1,1.0,0.7236039837313685,0.9622816151799144,1.0
14238,450000.0,0,0,0,0,0,0,20571.0,37283.0,43482.0,5626.0,73516.0,11854.0,20000.0,20006.0,5676.0,0,0,0.045713333333333335,0.07123407407407407,0.15086666666666668,0.1633688888888889,99542.0,0,0.9721952167995334,0.6335051240117296,0.8694662281811283,1.0
14239,80000.0,0,0,0,0,0,0,19891.0,20650.0,21002.0,19478.0,17882.0,5120.0,1576.0,1424.0,576.0,0,0,0.2486375,0.21671458333333335,0.198525,0.262525,1402.0,0,0.07922783028353107,0.04853856153319722,0.07352408930047453,0.07922783028353107
14240,500000.0,0,0,0,0,0,0,10147.0,7358.0,11727.0,10850.0,9061.0,13017.0,7395.0,11807.0,10904.0,0,0,0.020294,0.02072,0.011318000000000002,0.026034,29250.0,0,0.7287150177374853,0.8400329329721917,0.4574435397142418,1.0
14241,210000.0,0,0,0,0,0,0,1400.0,2800.0,1400.0,1400.0,27100.0,25644.0,2800.0,1400.0,0.0,0,0,0.006666666666666667,0.047415873015873015,0.12238095238095238,0.12904761904761905,103643.0,1,1.0,0.5927927767946898,1.0,1.0
14242,440000.0,0,0,0,0,0,0,67594.0,64042.0,62021.0,59545.0,48225.0,40049.0,3000.0,3000.0,5000.0,0,0,0.15362272727272727,0.12934696969696968,0.06260227272727273,0.15362272727272727,9000.0,0,0.04438198091574821,0.05988945940982179,0.03623457450007198,0.08061655541582019
14243,280000.0,0,0,0,0,0,0,39664.0,28033.0,27292.0,16567.0,7021.0,10171.0,9022.0,10006.0,6000.0,0,0,0.14165714285714287,0.0766357142857143,0.11658214285714287,0.14165714285714287,19100.0,0,0.22745493508130593,0.44020238928115557,0.9396426846933849,1.0
14244,10000.0,2,2,7,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,1,0,0.24,0.24,0.0,0.24,0.0,0,0.0,0.0,0.0,0.0
14245,210000.0,0,0,0,0,0,0,124011.0,119970.0,68742.0,65557.0,65287.0,64428.0,5011.0,3000.0,3000.0,0,0,0.5905285714285714,0.40317063492063493,0.2837285714285714,0.5905285714285714,8500.0,0,0.04040737993097442,0.03992798158056029,0.020944208067617487,0.04595025119470653
14246,100000.0,0,0,0,2,0,0,96644.0,99119.0,97195.0,69299.0,68030.0,63601.0,5000.0,5900.0,0.0,0,0,0.96644,0.8231466666666667,0.35518000000000005,0.99119,7600.0,0,0.05173573387138496,0.03749362504065105,0.05952380952380952,0.05952380952380952
14247,210000.0,0,0,0,0,0,0,6309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.030042857142857142,0.005007142857142857,0.030042857142857142,0.030042857142857142,0.0,0,0.0,0.0,0.0,0.0
14248,500000.0,0,0,0,0,0,0,993.0,1413.0,14123.0,159738.0,158400.0,160588.0,1413.0,14123.0,159738.0,0,0,0.001986,0.165085,0.31919000000000003,0.321176,13580.0,1,1.0,0.5141893075808871,0.9732609331896954,1.0
14249,150000.0,0,0,0,0,0,0,65627.0,64803.0,62844.0,61785.0,61136.0,57287.0,2982.0,2803.0,2019.0,0,0,0.4375133333333333,0.41497999999999996,0.05559999999999998,0.4375133333333333,6182.0,0,0.04543792283781313,0.037300934231658055,0.013311262005606908,0.04543792283781313
14250,390000.0,1,0,0,0,0,0,30245.0,227123.0,211996.0,210100.0,206462.0,203201.0,236533.0,38142.0,15152.0,0,0,0.07755128205128205,0.46543888888888896,0.5048153846153847,0.5823666666666667,76232.0,1,1.0,0.2677684839890883,0.9285272904805256,1.0
14251,100000.0,2,0,0,0,0,0,97361.0,96265.0,49380.0,29152.0,28832.0,29949.0,4732.0,1500.0,1500.0,1,0,0.97361,0.5515650000000001,0.68529,0.97361,4964.0,0,0.048602124031963186,0.043935394732381006,0.049994134574320656,0.06557595993322203
14252,300000.0,0,0,0,0,0,0,5045.0,688.0,6431.0,3645.0,2041.0,1800.0,688.0,6495.0,3681.0,0,0,0.016816666666666667,0.010916666666666667,0.01914333333333333,0.021436666666666666,4718.0,0,0.13634562029330163,0.585884595783681,0.8636543797066983,1.0
14253,80000.0,0,0,0,0,0,0,79656.0,80382.0,61813.0,30457.0,30477.0,30506.0,3211.0,2800.0,1200.0,0,0,0.9957,0.65189375,0.6192875,1.0,4700.0,0,0.04031033054219968,0.041456870633663316,0.03636486024141233,0.05577793818492027
14254,50000.0,1,2,0,0,0,0,50781.0,45429.0,28927.0,19896.0,19475.0,19168.0,41.0,1617.0,816.0,0,1,1.0,0.60965,0.6166400000000001,1.0,2919.0,0,0.0008073726911110235,0.03569093504467998,0.05074325372088322,0.051550626411994246
14255,200000.0,0,0,0,0,0,0,30833.0,34322.0,36725.0,36749.0,40138.0,42459.0,4000.0,3000.0,3000.0,0,0,0.154165,0.18435500000000005,0.058130000000000015,0.212295,10000.0,0,0.12972692482324708,0.09217606996345352,0.05907219095607798,0.12972692482324708
14256,380000.0,0,0,0,0,0,0,7079.0,10387.0,2956.0,316.0,316.0,312.0,10437.0,2982.0,316.0,0,0,0.018628947368421054,0.009371052631578947,0.026513157894736843,0.02733421052631579,1951.0,1,1.0,0.7291666026265711,0.8931349340547853,1.0
14257,90000.0,0,0,0,0,0,0,74818.0,57334.0,49899.0,37251.0,33061.0,30869.0,2400.0,1502.0,2006.0,0,0,0.8313111111111111,0.5245037037037037,0.4883222222222222,0.8313111111111111,4500.0,0,0.03207741349122549,0.03878353211164775,0.02239395203695601,0.04859086491739553
14258,50000.0,2,2,2,2,2,2,6291.0,6045.0,7487.0,7218.0,7800.0,7526.0,0.0,1550.0,0.0,1,0,0.12582,0.14122333333333334,0.035100000000000006,0.156,1500.0,0,0.0,0.07660303824101002,0.2563678465100893,0.2563678465100893
14259,30000.0,0,0,0,0,0,0,770.0,0.0,390.0,3797.0,0.0,0.0,0.0,400.0,3797.0,0,0,0.025666666666666667,0.02753888888888889,0.12656666666666666,0.12656666666666666,0.0,0,0.0,0.3333333333333333,1.0,1.0
14260,300000.0,0,0,0,0,0,0,21507.0,18505.0,17036.0,12863.0,9597.0,2304.0,1379.0,1008.0,270.0,0,0,0.07169,0.045451111111111116,0.06401,0.07169,20304.0,0,0.06411567788729775,0.19745400258652432,0.9841521394611727,1.0
14261,20000.0,0,0,0,0,0,0,390.0,390.0,390.0,21515.0,2942.0,0.0,390.0,390.0,10728.0,1,0,0.0195,0.20093333333333332,1.0,1.0,59.0,0,0.9974424552429667,0.4996045093110193,1.0,1.0
